mRNA,CKR,HSR,FoldChange,log2FC
LOC_Os04g28320,0.0,15.9,16.9,4.078951341394822
LOC_Os04g28360,10.6,192.0,16.637931034482758,4.0564041370278705
LOC_Os04g28420,0.2,87.1,73.41666666666667,6.198035708199257
LOC_Os04g30420,1.0,84.5,42.75,5.417852514885898
LOC_Os04g31610,15.7,119.8,7.233532934131737,2.8547004468510266
LOC_Os04g32320,0.0,4.0,5.0,2.321928094887362
LOC_Os04g32480,0.7,7.1,4.764705882352941,2.252387161634285
LOC_Os04g32620,9.4,92.7,9.009615384615385,3.1714655195180947
LOC_Os04g32740,8.1,66.6,7.428571428571428,2.893084796083488
LOC_Os04g33190,18.7,134.6,6.883248730964467,2.7830896436799675
LOC_Os04g33240,0.7,180.3,106.64705882352942,6.7367003684938185
LOC_Os04g33390,162.7,728.9,4.458766035430666,2.156644499185432
LOC_Os04g33820,0.0,3.7,4.7,2.232660756790275
LOC_Os04g33870,1.8,66.8,24.214285714285715,4.59778654107874
LOC_Os04g34140,23.1,112.3,4.701244813278008,2.233042809590554
LOC_Os04g34180,0.4,8.3,6.642857142857144,2.7318038890504277
LOC_Os04g34970,1.1,48.5,23.57142857142857,4.558967292188211
LOC_Os04g35250,8.8,56.7,5.887755102040816,2.557717664530274
LOC_Os04g35550,0.0,3.6,4.6,2.2016338611696504
LOC_Os04g35680,4.4,29.0,5.555555555555555,2.473931188332412
LOC_Os04g36750,1.8,163.2,58.642857142857146,5.873883489720201
LOC_Os04g37490,13.1,312.9,22.26241134751773,4.476537961183322
LOC_Os04g37670,7.1,56.2,7.061728395061729,2.8200213338937647
LOC_Os04g37710,18.8,178.8,9.080808080808081,3.1828206854348378
LOC_Os04g37730,5.5,27.7,4.415384615384616,2.1425391136472336
LOC_Os04g39080,3.6,69.6,15.347826086956522,3.939962417214167
LOC_Os04g39190,3.7,22.3,4.957446808510638,2.3095972929766426
LOC_Os04g39410,1.2,8.6,4.363636363636363,2.1255308820838588
LOC_Os04g39440,15.4,107.9,6.640243902439026,2.7312362340988234
LOC_Os04g39540,20.6,120.0,5.601851851851851,2.485903829998488
LOC_Os04g40380,2.6,35.5,10.13888888888889,3.341827652325067
LOC_Os04g40410,0.0,20.8,21.8,4.446256229889564
LOC_Os04g40550,0.4,19.1,14.35714285714286,3.843696769121325
LOC_Os04g40670,1.1,13.8,7.0476190476190474,2.8171359428501894
LOC_Os04g40910,10.4,45.2,4.052631578947368,2.018859027251316
LOC_Os04g41160,20.5,112.8,5.293023255813953,2.4040919927171216
LOC_Os04g41620,0.0,5.1,6.1,2.608809242675524
LOC_Os04g42760,7.7,46.1,5.413793103448277,2.436639753764055
LOC_Os04g42830,0.0,6.7,7.7,2.944858445807539
LOC_Os04g42980,14.6,72.0,4.67948717948718,2.2263504349051315
LOC_Os04g43200,0.0,13.4,14.4,3.84799690655495
LOC_Os04g43650,2.1,64.9,21.258064516129032,4.409938344621176
LOC_Os04g43660,0.0,10.6,11.6,3.5360529002402097
LOC_Os04g43820,0.0,4.6,5.6,2.4854268271702415
LOC_Os04g44120,4.5,26.4,4.9818181818181815,2.316672369435867
LOC_Os04g45090,2.8,36.0,9.736842105263158,3.2834539470727266
LOC_Os04g45100,0.0,6.7,7.7,2.944858445807539
LOC_Os04g45480,0.2,103.8,87.33333333333333,6.448460500816294
LOC_Os04g45890,0.0,15.7,16.7,4.06177619758669
LOC_Os04g45940,42.8,259.3,5.942922374429225,2.5711725368029392
LOC_Os04g45970,45.7,189.4,4.077087794432548,2.0275390235982815
LOC_Os04g46600,0.9,7.2,4.315789473684211,2.109624491174498
LOC_Os04g46940,23.7,282.6,11.481781376518219,3.5212745856548384
LOC_Os04g46950,1.8,25.5,9.464285714285715,3.2424936273929577
LOC_Os04g46970,0.3,13.4,11.076923076923077,3.46948528330122
LOC_Os04g46980,3.3,17.6,4.325581395348838,2.1128940564059335
LOC_Os04g48030,9.1,41.4,4.198019801980198,2.0697089718114046
LOC_Os04g48380,2.8,19.8,5.473684210526316,2.4525122046975065
LOC_Os04g48750,1.7,10.2,4.148148148148148,2.0524674198941355
LOC_Os04g48830,0.6,11.0,7.5,2.9068905956085187
LOC_Os04g48850,17.7,280.7,15.064171122994653,3.913049388487294
LOC_Os04g48880,2.8,61.0,16.315789473684212,4.028196891830652
LOC_Os04g49110,21.9,141.4,6.218340611353712,2.636529642869454
LOC_Os04g49160,10.6,213.1,18.45689655172414,4.206088085257938
LOC_Os04g49170,0.0,17.5,18.5,4.20945336562895
LOC_Os04g49210,4.1,41.6,8.352941176470589,3.0622842782543427
LOC_Os04g49360,2.1,12.2,4.258064516129032,2.090197808971578
LOC_Os04g51140,0.0,5.2,6.2,2.6322682154995127
LOC_Os04g51150,15.7,100.3,6.065868263473054,2.600714166327086
LOC_Os04g51160,16.4,335.2,19.32183908045977,4.272160513387439
LOC_Os04g51404,4.0,22.6,4.720000000000001,2.2387868595871168
LOC_Os04g51640,0.0,6.4,7.4,2.8875252707415875
LOC_Os04g52630,0.9,14.4,8.105263157894738,3.0188590272513163
LOC_Os04g52684,0.0,14.9,15.9,3.990954860396993
LOC_Os04g52700,11.4,49.7,4.088709677419355,2.0316456266164655
LOC_Os04g52750,0.0,6.6,7.6,2.925999418556223
LOC_Os04g52950,1.0,50.8,25.9,4.694880192799191
LOC_Os04g53370,0.0,20.5,21.5,4.426264754702098
LOC_Os04g53606,0.9,8.3,4.894736842105264,2.291231297664446
LOC_Os04g53930,4.2,20.2,4.076923076923077,2.027480736422107
LOC_Os04g55700,1.7,17.2,6.7407407407407405,2.7529071380352277
LOC_Os04g55980,7.2,55.6,6.902439024390245,2.787106238213799
LOC_Os04g56030,7.6,280.5,32.73255813953489,5.032654452265494
LOC_Os04g56040,15.6,118.3,7.186746987951807,2.845338896348303
LOC_Os04g56100,62.9,290.1,4.555555555555556,2.1876270031757716
LOC_Os04g56430,21.0,499.2,22.736363636363635,4.5069296286563105
LOC_Os04g56560,2.5,52.3,15.228571428571428,3.928708705814209
LOC_Os04g57280,0.0,6.2,7.2,2.84799690655495
LOC_Os04g57340,46.6,206.6,4.361344537815126,2.124772965049937
LOC_Os04g57350,0.0,6.2,7.2,2.84799690655495
LOC_Os04g57490,0.9,8.5,5.0,2.321928094887362
LOC_Os04g57550,10.6,72.1,6.301724137931034,2.655746600824865
LOC_Os04g57720,7.9,71.6,8.157303370786515,3.0280923070293526
LOC_Os04g57850,29.0,123.2,4.14,2.0496307677246004
LOC_Os04g58090,11.7,302.1,23.866141732283467,4.576893450012164
LOC_Os04g58220,10.7,92.8,8.017094017094017,3.003079392931972
LOC_Os04g58680,0.0,4.3,5.3,2.4059923596758366
LOC_Os04g58890,32.0,209.7,6.384848484848485,2.6746523845714902
LOC_Os04g59140,18.9,133.4,6.753768844221106,2.7556928022351115
LOC_Os04g59440,11.1,90.6,7.570247933884297,2.9203405508223494
LOC_Os05g01380,2.7,131.9,35.91891891891892,5.166672023647225
LOC_Os05g01444,0.0,259.5,260.5,8.025139562278508
LOC_Os05g02140,13.2,120.0,8.52112676056338,3.0910442126572746
LOC_Os05g02240,0.8,8.4,5.222222222222222,2.384663850235325
LOC_Os05g02760,3.7,27.0,5.957446808510638,2.574694165267329
LOC_Os05g02890,5.6,38.7,6.015151515151516,2.5886010777845043
LOC_Os05g03160,1.9,25.9,9.275862068965518,3.2134813674290523
LOC_Os05g03630,5.2,57.2,9.387096774193548,3.2306790325214085
LOC_Os05g03740,10.3,58.6,5.274336283185841,2.398989558046974
LOC_Os05g03830,10.8,51.8,4.47457627118644,2.1617510699966123
LOC_Os05g03910,6.2,37.8,5.388888888888888,2.429987840744815
LOC_Os05g03920,0.5,41.7,28.46666666666667,4.831201664011972
LOC_Os05g03960,0.0,4.5,5.5,2.4594316186372973
LOC_Os05g04210,1.2,267.6,122.0909090909091,6.931811970790145
LOC_Os05g04410,51.7,313.6,5.969639468690702,2.577643803778472
LOC_Os05g05080,4.9,40.9,7.101694915254237,2.8281633843375102
LOC_Os05g05110,0.0,10.8,11.8,3.560714954474479
LOC_Os05g05290,0.9,14.4,8.105263157894738,3.0188590272513163
LOC_Os05g05930,0.0,3.9,4.9,2.292781749227846
LOC_Os05g05940,63.7,271.2,4.207109737248841,2.072829449511487
LOC_Os05g06380,0.0,7.8,8.8,3.137503523749935
LOC_Os05g07690,10.6,72.0,6.293103448275862,2.6537716586398075
LOC_Os05g07700,102.8,429.1,4.14354527938343,2.050865687586769
LOC_Os05g07810,0.7,5.9,4.058823529411765,2.02106161552783
LOC_Os05g08640,22.5,110.1,4.727659574468085,2.241126154824092
LOC_Os05g08830,0.0,146.6,147.6,7.205548911173033
LOC_Os05g08910,3.8,34.2,7.333333333333334,2.8744691179161412
LOC_Os05g09440,3.7,140.7,30.148936170212764,4.914035191240381
LOC_Os05g09500,7.9,106.0,12.022471910112358,3.5876616503221115
LOC_Os05g10560,14.4,62.1,4.097402597402597,2.0347096542876475
LOC_Os05g10620,1.4,29.9,12.875,3.6865005271832185
LOC_Os05g10625,0.7,6.4,4.352941176470589,2.1219905243786106
LOC_Os05g10650,11.3,76.0,6.260162601626016,2.646200130243024
LOC_Os05g10840,8.8,64.5,6.683673469387754,2.7406412523096044
LOC_Os05g10930,27.6,223.1,7.835664335664335,2.9700555967320037
LOC_Os05g11070,0.0,7.3,8.3,3.0531113364595623
LOC_Os05g11620,1.1,8.6,4.571428571428571,2.192645077942396
LOC_Os05g11900,12.2,84.9,6.507575757575759,2.7021202017800103
LOC_Os05g12080,2.4,18.5,5.735294117647059,2.5198674724992713
LOC_Os05g12090,0.0,228.0,229.0,7.839203788096944
LOC_Os05g13620,0.0,4.6,5.6,2.4854268271702415
LOC_Os05g13970,3.9,47.1,9.816326530612244,3.2951832396548335
LOC_Os05g23250,0.6,6.0,4.375,2.1292830169449664
LOC_Os05g23700,7.8,66.3,7.647727272727272,2.93503107597302
LOC_Os05g24660,0.0,33.2,34.2,5.095924419998536
LOC_Os05g24870,0.0,6.0,7.0,2.807354922057604
LOC_Os05g24900,0.0,3.9,4.9,2.292781749227846
LOC_Os05g25030,0.0,4.3,5.3,2.4059923596758366
LOC_Os05g25390,10.5,50.9,4.51304347826087,2.1741006774135054
LOC_Os05g25784,6.3,35.1,4.9452054794520555,2.306030468007154
LOC_Os05g25840,8.2,54.7,6.054347826086957,2.597971561283019
LOC_Os05g25920,24.1,142.7,5.725099601593625,2.5173007925065645
LOC_Os05g26660,0.4,5.7,4.7857142857142865,2.2587342684001688
LOC_Os05g26840,10.9,49.2,4.218487394957983,2.0767257906428287
LOC_Os05g27680,0.0,5.4,6.4,2.678071905112638
LOC_Os05g30350,2.1,26.3,8.806451612903226,3.138560830532977
LOC_Os05g30500,15.5,290.5,17.666666666666668,4.142957953842043
LOC_Os05g30510,0.7,231.6,136.8235294117647,7.096172540222879
LOC_Os05g30760,0.0,7.8,8.8,3.137503523749935
LOC_Os05g31620,16.2,352.5,20.55232558139535,4.361229744994663
LOC_Os05g31670,0.9,287.3,151.73684210526318,7.245427608051322
LOC_Os05g31740,3.9,71.7,14.83673469387755,3.8911017098043863
LOC_Os05g31785,2.8,24.6,6.736842105263158,2.752072486556415
LOC_Os05g31970,1.0,42.8,21.9,4.452858964713811
LOC_Os05g32070,4.4,23.0,4.444444444444444,2.1520030934450496
LOC_Os05g32150,0.0,4.6,5.6,2.4854268271702415
LOC_Os05g32670,3.4,26.7,6.295454545454545,2.654310547411891
LOC_Os05g33410,1.0,21.2,11.1,3.4724877714627436
LOC_Os05g33700,1.2,15.3,7.409090909090909,2.8892965355937803
LOC_Os05g33780,0.0,4.5,5.5,2.4594316186372973
LOC_Os05g34510,0.0,22.2,23.2,4.53605290024021
LOC_Os05g34530,0.0,10.5,11.5,3.523561956057013
LOC_Os05g34730,0.0,19.1,20.1,4.329123596291566
LOC_Os05g34830,1.4,160.3,67.20833333333334,6.070568222434487
LOC_Os05g34950,26.2,176.8,6.536764705882353,2.7085767675794306
LOC_Os05g34940,10.1,56.4,5.171171171171172,2.3704910603255818
LOC_Os05g35970,1.8,26.5,9.821428571428571,3.295932886354418
LOC_Os05g36100,0.0,16.6,17.6,4.137503523749935
LOC_Os05g37190,3.0,26.9,6.975,2.8021932169418253
LOC_Os05g37520,14.5,78.8,5.148387096774194,2.3641205309481084
LOC_Os05g38280,0.0,4.0,5.0,2.321928094887362
LOC_Os05g38530,0.3,109.9,85.3076923076923,6.414603932020618
LOC_Os05g38570,1.9,13.7,5.068965517241379,2.341691349708792
LOC_Os05g38560,0.0,97.1,98.1,6.616181231331876
LOC_Os05g39250,2.9,19.0,5.128205128205129,2.3584539709124765
LOC_Os05g39930,32.9,159.3,4.728613569321534,2.2414172470182043
LOC_Os05g40430,0.0,8.2,9.2,3.2016338611696504
LOC_Os05g40890,5.3,24.6,4.063492063492064,2.0227200765000837
LOC_Os05g41590,3.8,48.3,10.270833333333334,3.3604813356567553
LOC_Os05g41920,0.0,17.0,18.0,4.169925001442312
LOC_Os05g42350,16.2,180.2,10.534883720930232,3.397102485344137
LOC_Os05g43040,7.0,108.9,13.7375,3.780047576061869
LOC_Os05g43390,1.4,18.2,8.0,3.0
LOC_Os05g43470,1.2,9.4,4.727272727272727,2.241008099503795
LOC_Os05g43895,48.8,399.6,8.04417670682731,3.0079447737446268
LOC_Os05g44270,28.7,145.7,4.9393939393939394,2.3043340348726242
LOC_Os05g44340,0.2,141.8,119.00000000000001,6.894817763307944
LOC_Os05g44590,4.9,23.3,4.11864406779661,2.0421694542439397
LOC_Os05g45100,0.5,72.1,48.73333333333333,5.606837000343918
LOC_Os05g45110,3.1,27.6,6.975609756097562,2.8023193321603057
LOC_Os05g45300,17.2,83.8,4.65934065934066,2.220125814364503
LOC_Os05g45410,4.4,22.9,4.425925925925926,2.14597930581728
LOC_Os05g45830,2.9,23.6,6.307692307692308,2.6571122864769916
LOC_Os05g45840,16.1,78.5,4.649122807017544,2.2169585352858197
LOC_Os05g46480,4.5,340.0,62.0,5.954196310386875
LOC_Os05g46500,8.5,84.9,9.042105263157895,3.176658712807516
LOC_Os05g46750,0.3,7.9,6.846153846153846,2.7752937128253055
LOC_Os05g47680,2.5,20.4,6.114285714285714,2.6121839694561806
LOC_Os05g47880,21.1,129.0,5.88235294117647,2.5563933485243853
LOC_Os05g47989,0.8,7.9,4.944444444444445,2.3058084295240855
LOC_Os05g48650,9.2,55.3,5.519607843137255,2.464565770108734
LOC_Os05g48690,24.7,104.8,4.116731517509727,2.0414993629201477
LOC_Os05g48810,7.6,61.5,7.267441860465117,2.8614476248473517
LOC_Os05g48930,15.0,176.6,11.1,3.4724877714627436
LOC_Os05g49390,0.4,5.1,4.357142857142857,2.123382415505282
LOC_Os05g49620,1.3,18.0,8.260869565217392,3.0462936522739352
LOC_Os05g49684,0.0,4.6,5.6,2.4854268271702415
LOC_Os05g49700,0.0,4.0,5.0,2.321928094887362
LOC_Os05g49900,4.6,59.8,10.857142857142858,3.4405725913859815
LOC_Os05g49940,5.4,241.0,37.8125,5.240791332161957
LOC_Os05g50090,1.3,8.7,4.217391304347826,2.0763508861301148
LOC_Os05g50100,71.5,340.9,4.715862068965517,2.2375215225310976
LOC_Os05g50230,6.6,34.7,4.697368421052632,2.231852750585514
LOC_Os05g50250,2.6,15.1,4.472222222222222,2.1609918766723046
LOC_Os05g50570,2.1,47.3,15.580645161290322,3.961683068448898
LOC_Os05g50720,0.8,13.3,7.944444444444445,2.989946335336077
LOC_Os05g50890,23.1,122.9,5.141078838174273,2.36207113591064
LOC_Os05g51110,0.0,6.2,7.2,2.84799690655495
LOC_Os05g51390,2.4,14.5,4.5588235294117645,2.188661564023898
LOC_Os05g51680,9.9,74.2,6.89908256880734,2.786404526900711
LOC_Os05g51670,20.6,217.6,10.12037037037037,3.339190183508436
LOC_Os06g01200,7.7,72.4,8.436781609195403,3.076692756994485
LOC_Os06g01350,20.7,300.5,13.894009216589863,3.7963910543429678
LOC_Os06g01360,9.0,72.5,7.35,2.877744249949002
LOC_Os06g02630,0.0,6.8,7.8,2.963474123974886
LOC_Os06g04070,198.5,825.4,4.1423558897243105,2.0504515077553513
LOC_Os06g04195,1.2,7.9,4.045454545454545,2.0163018123291003
LOC_Os06g04210,19.7,749.1,36.236714975845416,5.1793802692872495
LOC_Os06g04220,14.4,217.7,14.2012987012987,3.827950964353192
LOC_Os06g04240,18.3,325.9,16.93782383419689,4.082176624499185
LOC_Os06g04510,0.2,20.7,18.083333333333332,4.1765887317233235
LOC_Os06g05320,0.0,8.4,9.4,3.232660756790275
LOC_Os06g05400,11.0,66.3,5.608333333333333,2.4875720990017984
LOC_Os06g05410,5.0,84.9,14.316666666666668,3.839623725529945
LOC_Os06g05420,15.9,198.5,11.804733727810651,3.5612935948275237
LOC_Os06g05450,9.9,52.9,4.944954128440367,2.305957137975579
LOC_Os06g05470,22.9,236.1,9.92050209205021,3.3104131395012595
LOC_Os06g05510,0.0,16.2,17.2,4.104336659814735
LOC_Os06g05790,1.0,32.0,16.5,4.044394119358453
LOC_Os06g06230,0.0,8.0,9.0,3.169925001442312
LOC_Os06g06360,0.8,8.9,5.5,2.4594316186372973
LOC_Os06g06490,6.9,84.7,10.848101265822784,3.439370645935397
LOC_Os06g06910,9.7,48.2,4.598130841121496,2.2010475189380934
LOC_Os06g07600,59.1,330.8,5.520798668885192,2.464876990244678
LOC_Os06g08540,14.4,63.7,4.201298701298701,2.0708353612976063
LOC_Os06g08610,0.7,15.1,9.47058823529412,3.2434540368642777
LOC_Os06g08640,6.4,156.3,21.256756756756758,4.409849589786737
LOC_Os06g08710,3.6,68.3,15.065217391304348,3.913149586080201
LOC_Os06g09190,0.0,15.8,16.8,4.070389327891398
LOC_Os06g09310,58.6,307.7,5.179530201342281,2.372821247152963
LOC_Os06g09550,0.0,44.3,45.3,5.501439145158873
LOC_Os06g09560,0.4,81.5,58.92857142857143,5.880895387075574
LOC_Os06g09600,0.0,66.2,67.2,6.070389327891398
LOC_Os06g10040,0.0,9.6,10.6,3.4059923596758366
LOC_Os06g10650,3.8,29.8,6.416666666666667,2.6818240399737454
LOC_Os06g10940,0.0,3.9,4.9,2.292781749227846
LOC_Os06g11080,0.0,4.0,5.0,2.321928094887362
LOC_Os06g11200,0.8,679.5,378.05555555555554,8.562454444949045
LOC_Os06g11210,39.5,562.2,13.906172839506175,3.7976535208653104
LOC_Os06g11240,19.9,432.7,20.751196172248804,4.37512259578222
LOC_Os06g11260,0.0,100.9,101.9,6.671010241278451
LOC_Os06g11290,1.6,397.5,153.26923076923077,7.259924290736742
LOC_Os06g11300,0.0,16.4,17.4,4.121015400961366
LOC_Os06g11304,0.0,8.5,9.5,3.2479275134435857
LOC_Os06g11610,6.5,63.8,8.639999999999999,3.111031312388744
LOC_Os06g12290,0.0,20.8,21.8,4.446256229889564
LOC_Os06g12370,0.0,8.2,9.2,3.2016338611696504
LOC_Os06g13080,24.5,123.6,4.886274509803921,2.2887349161651436
LOC_Os06g13180,62.8,282.0,4.435736677115988,2.1491737239543753
LOC_Os06g13220,2.1,36.8,12.193548387096772,3.608046113834197
LOC_Os06g13870,34.1,188.7,5.404558404558404,2.434176743106915
LOC_Os06g13880,0.0,54.0,55.0,5.78135971352466
LOC_Os06g13910,3.5,243.8,54.400000000000006,5.765534746362977
LOC_Os06g13940,36.2,353.4,9.526881720430106,3.2520040774469865
LOC_Os06g14050,1.5,17.6,7.44,2.8953026213333066
LOC_Os06g14190,15.2,88.3,5.512345679012346,2.462666362236598
LOC_Os06g14240,2.1,61.8,20.258064516129032,4.340424438504752
LOC_Os06g14780,10.0,103.8,9.527272727272727,3.2520632880127907
LOC_Os06g15760,31.7,147.7,4.547400611620795,2.185042106554336
LOC_Os06g15910,8.5,43.0,4.631578947368421,2.2115041051937117
LOC_Os06g16420,9.7,42.6,4.074766355140187,2.0267173383757795
LOC_Os06g16960,0.0,11.4,12.4,3.6322682154995127
LOC_Os06g17020,2.9,30.4,8.051282051282051,3.009218530029379
LOC_Os06g17070,0.0,4.6,5.6,2.4854268271702415
LOC_Os06g17400,0.0,4.3,5.3,2.4059923596758366
LOC_Os06g18140,4.4,30.1,5.7592592592592595,2.525883267967134
LOC_Os06g18760,0.1,3.6,4.181818181818181,2.0641303374197153
LOC_Os06g20820,21.6,131.6,5.867256637168141,2.5526860976974
LOC_Os06g20960,0.0,15.4,16.4,4.035623909730721
LOC_Os06g20970,0.0,4.1,5.1,2.350497247084133
LOC_Os06g21330,0.8,6.9,4.388888888888889,2.1338557467347905
LOC_Os06g21400,37.8,213.0,5.515463917525774,2.4634822391013818
LOC_Os06g21820,6.3,46.4,6.493150684931507,2.698918690018242
LOC_Os06g21830,0.0,3.1,4.1,2.035623909730721
LOC_Os06g25010,9.0,174.4,17.54,4.132576842670009
LOC_Os06g27770,4.9,27.4,4.813559322033898,2.2671040701428407
LOC_Os06g28790,1.0,26.0,13.5,3.7548875021634687
LOC_Os06g28800,0.0,16.3,17.3,4.112700132749362
LOC_Os06g29220,0.0,7.5,8.5,3.0874628412503395
LOC_Os06g30400,52.5,458.5,8.588785046728972,3.1024540648878878
LOC_Os06g30640,0.0,52.3,53.3,5.736063627871814
LOC_Os06g30920,6.4,41.2,5.702702702702703,2.5116458230782355
LOC_Os06g30970,11.6,254.0,20.238095238095237,4.339001608246304
LOC_Os06g30980,0.0,5.9,6.9,2.786596361890807
LOC_Os06g31090,0.0,59.8,60.8,5.9259994185562235
LOC_Os06g32970,0.0,6.8,7.8,2.963474123974886
LOC_Os06g33180,22.6,115.7,4.944915254237288,2.305945796345507
LOC_Os06g33880,17.9,83.2,4.455026455026456,2.1554339988453237
LOC_Os06g33970,8.3,118.2,12.817204301075268,3.68000970935413
LOC_Os06g34530,1.2,162.9,74.5,6.219168520462161
LOC_Os06g34620,0.0,6.2,7.2,2.84799690655495
LOC_Os06g34880,0.0,25.4,26.4,4.722466024471091
LOC_Os06g35160,2.4,20.2,6.235294117647059,2.6404576133128597
LOC_Os06g35290,0.0,3.3,4.3,2.1043366598147357
LOC_Os06g35480,9.8,62.1,5.842592592592593,2.5466086928190803
LOC_Os06g35560,3.0,62.3,15.825,3.984133594540979
LOC_Os06g35700,14.2,282.6,18.657894736842106,4.221714303795931
LOC_Os06g36930,0.0,98.5,99.5,6.636624620543649
LOC_Os06g37140,0.1,7.9,8.09090909090909,3.0163018123291003
LOC_Os06g37410,0.2,7.2,6.833333333333333,2.7725895038969273
LOC_Os06g37710,0.0,5.9,6.9,2.786596361890807
LOC_Os06g38150,2.3,13.4,4.363636363636364,2.125530882083859
LOC_Os06g38294,1.1,11.4,5.904761904761905,2.561878887608115
LOC_Os06g38660,26.8,143.5,5.197841726618705,2.3779127046645336
LOC_Os06g39240,1.0,987.6,494.3,8.949243096252411
LOC_Os06g39520,15.9,66.8,4.011834319526628,2.0042620268541596
LOC_Os06g39800,0.0,14.1,15.1,3.9164766444377164
LOC_Os06g39880,3.6,123.9,27.15217391304348,4.762995805550944
LOC_Os06g40060,18.9,83.7,4.256281407035177,2.08959353878855
LOC_Os06g40090,22.0,112.9,4.952173913043478,2.308061980763737
LOC_Os06g40360,70.0,555.9,7.8436619718309855,2.971527362904967
LOC_Os06g41360,9.8,93.5,8.75,3.1292830169449664
LOC_Os06g42560,29.6,153.3,5.042483660130719,2.334134503878083
LOC_Os06g43080,5.2,87.9,14.338709677419356,3.8418432984428947
LOC_Os06g43520,1.5,9.9,4.36,2.1243281350022016
LOC_Os06g44010,18.3,211.9,11.031088082901555,3.4635031971842136
LOC_Os06g44160,8.5,163.7,17.336842105263155,4.115769231395407
LOC_Os06g44170,17.8,83.0,4.468085106382978,2.1596566659884853
LOC_Os06g44250,4.0,54.4,11.08,3.4698859762744636
LOC_Os06g44980,0.0,15.7,16.7,4.06177619758669
LOC_Os06g45184,0.3,43.6,34.30769230769231,5.100460181779212
LOC_Os06g45570,40.8,175.8,4.229665071770335,2.0805434273105488
LOC_Os06g46129,1.5,71.9,29.160000000000004,4.865918814552213
LOC_Os06g46740,2.0,121.6,40.86666666666667,5.352852668082263
LOC_Os06g47120,0.0,3.5,4.5,2.169925001442312
LOC_Os06g47130,0.8,11.5,6.944444444444445,2.795859283219775
LOC_Os06g47850,3.7,62.3,13.468085106382977,3.7514728377507036
LOC_Os06g47970,1.1,13.2,6.761904761904761,2.7574296967259215
LOC_Os06g48240,1.0,27.4,14.2,3.8278190246173196
LOC_Os06g48300,2.9,47.0,12.307692307692308,3.6214883767462704
LOC_Os06g48310,0.0,5.4,6.4,2.678071905112638
LOC_Os06g48680,21.9,92.3,4.074235807860262,2.026529482754815
LOC_Os06g49340,4.3,50.6,9.735849056603774,3.283306800860055
LOC_Os06g49620,0.0,12.5,13.5,3.7548875021634687
LOC_Os06g49640,2.2,55.0,17.5,4.129283016944966
LOC_Os06g49660,12.6,631.6,46.51470588235294,5.539614999267054
LOC_Os06g49690,6.3,46.7,6.534246575342467,2.7080208971254947
LOC_Os06g49700,21.3,99.7,4.515695067264574,2.17494806808648
LOC_Os06g50050,23.1,177.5,7.406639004149377,2.8888190226865005
LOC_Os06g50100,7.1,32.1,4.08641975308642,2.030837403922593
LOC_Os06g50650,0.0,5.8,6.8,2.765534746362977
LOC_Os06g50870,4.6,22.5,4.196428571428572,2.0691620245073956
LOC_Os06g50950,2.5,341.4,97.82857142857142,6.61218396945618
LOC_Os06g51050,8.6,81.2,8.5625,3.098032082960527
LOC_Os06g51060,9.8,56.1,5.287037037037037,2.4024594331993745
LOC_Os06g51210,0.5,15.0,10.666666666666666,3.415037499278844
LOC_Os07g02690,0.0,4.9,5.9,2.560714954474479
LOC_Os07g02880,2.1,20.7,7.0,2.807354922057604
LOC_Os07g02900,0.0,3.8,4.8,2.263034405833794
LOC_Os07g03170,13.2,70.9,5.063380281690142,2.3401008409346162
LOC_Os07g03600,3.3,19.2,4.6976744186046515,2.2319467280496967
LOC_Os07g03610,0.0,6.3,7.3,2.867896463992655
LOC_Os07g04540,0.0,4.1,5.1,2.350497247084133
LOC_Os07g04560,39.9,261.1,6.408312958435209,2.679944605386669
LOC_Os07g04820,0.5,11.2,8.133333333333333,3.0238467419543675
LOC_Os07g04970,31.5,334.9,10.335384615384614,3.3695201723186816
LOC_Os07g05620,20.0,128.9,6.185714285714286,2.6289401977817586
LOC_Os07g05940,2.3,50.5,15.606060606060607,3.9640345027121273
LOC_Os07g06750,0.0,46.1,47.1,5.5576551547254205
LOC_Os07g06760,0.0,11.5,12.5,3.643856189774725
LOC_Os07g06790,1.6,133.6,51.76923076923077,5.694022976469225
LOC_Os07g06830,4.8,66.4,11.620689655172415,3.5386237860542864
LOC_Os07g06840,1.7,23.5,9.074074074074073,3.181750436839102
LOC_Os07g07400,0.0,3.5,4.5,2.169925001442312
LOC_Os07g07440,8.5,301.0,31.789473684210527,4.990477225881493
LOC_Os07g07930,78.5,401.2,5.059119496855346,2.3388863161336344
LOC_Os07g08430,47.8,223.4,4.5983606557377055,2.2011196230459067
LOC_Os07g08829,267.9,1157.2,4.307177389364076,2.1067427416168814
LOC_Os07g08840,68.3,451.6,6.531024531024531,2.707309327129679
LOC_Os07g08970,3.1,21.6,5.51219512195122,2.462626957797104
LOC_Os07g09420,92.1,772.5,8.30827067669173,3.0545482187776045
LOC_Os07g10230,0.0,3.8,4.8,2.263034405833794
LOC_Os07g10340,0.0,7.4,8.4,3.070389327891398
LOC_Os07g10840,3.0,367.9,92.225,6.527085978807456
LOC_Os07g12240,1.5,11.5,5.0,2.321928094887362
LOC_Os07g12340,31.8,261.5,8.003048780487806,3.000549702822764
LOC_Os07g12510,6.9,108.4,13.848101265822786,3.791616274615454
LOC_Os07g13770,0.5,5.3,4.2,2.070389327891398
