mRNA,CKR,HSR,FoldChange,log2FC
LOC_Os05g39390,7.0,0.9,0.2375,-2.074000581443777
LOC_Os05g39850,8.3,0.0,0.1075268817204301,-3.2172307162206693
LOC_Os05g39990,13.6,0.8,0.12328767123287672,-3.019899557437705
LOC_Os05g40050,7.6,0.9,0.22093023255813954,-2.1783372412585122
LOC_Os05g40200,6.3,0.0,0.136986301369863,-2.867896463992655
LOC_Os05g40270,9.6,0.9,0.1792452830188679,-2.479992941119614
LOC_Os05g40630,5.6,0.0,0.15151515151515152,-2.722466024471091
LOC_Os05g41070,10.3,1.0,0.17699115044247787,-2.498250867527825
LOC_Os05g41090,9.2,0.8,0.17647058823529413,-2.502500340529183
LOC_Os05g41100,34.9,2.8,0.10584958217270195,-3.239912520379466
LOC_Os05g41110,24.2,2.6,0.14285714285714288,-2.8073549220576037
LOC_Os05g41190,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os05g41240,6.6,0.0,0.13157894736842105,-2.925999418556223
LOC_Os05g41310,7.0,0.5,0.1875,-2.415037499278844
LOC_Os05g41380,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os05g41390,11.5,0.0,0.08,-3.643856189774725
LOC_Os05g41420,28.9,0.7,0.0568561872909699,-4.136538832947766
LOC_Os05g41500,12.2,0.0,0.07575757575757576,-3.722466024471091
LOC_Os05g41910,14.4,2.6,0.23376623376623376,-2.096861539252589
LOC_Os05g41990,114.6,1.9,0.025086505190311418,-5.316944687373106
LOC_Os05g42000,12.2,0.7,0.12878787878787878,-2.956931278108114
LOC_Os05g42020,8.9,0.7,0.1717171717171717,-2.5418937788292704
LOC_Os05g42060,4.0,0.0,0.2,-2.321928094887362
LOC_Os05g42070,49.6,5.6,0.13043478260869565,-2.9385994553358565
LOC_Os05g42080,51.0,4.0,0.09615384615384616,-3.3785116232537296
LOC_Os05g42330,14.4,1.4,0.15584415584415584,-2.6818240399737454
LOC_Os05g43060,48.2,7.2,0.16666666666666663,-2.5849625007211565
LOC_Os05g43140,12.4,0.0,0.07462686567164178,-3.7441610955704103
LOC_Os05g43174,8.0,0.0,0.1111111111111111,-3.1699250014423126
LOC_Os05g43252,15.1,2.9,0.24223602484472048,-2.0455146592523685
LOC_Os05g43530,24.3,3.3,0.16996047430830039,-2.5567288199922125
LOC_Os05g43610,4.5,0.3,0.23636363636363636,-2.0809199953835673
LOC_Os05g43680,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os05g43690,31.8,0.6,0.04878048780487806,-4.357552004618084
LOC_Os05g44020,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os05g44070,12.9,0.0,0.07194244604316546,-3.797012977836145
LOC_Os05g44320,7.5,0.7,0.19999999999999998,-2.3219280948873626
LOC_Os05g44360,16.6,1.6,0.1477272727272727,-2.758991900496205
LOC_Os05g44400,19.0,0.8,0.09,-3.473931188332412
LOC_Os05g44820,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os05g44970,5.9,0.4,0.20289855072463767,-2.301169534720565
LOC_Os05g44990,6.4,0.4,0.18918918918918917,-2.402098443571346
LOC_Os05g45020,11.3,0.0,0.08130081300813008,-3.6205864104518777
LOC_Os05g45030,19.5,0.0,0.04878048780487805,-4.357552004618084
LOC_Os05g45050,8.8,1.4,0.24489795918367344,-2.0297473433940523
LOC_Os05g45220,12.1,1.8,0.21374045801526717,-2.2260680794798464
LOC_Os05g45460,36.9,2.3,0.08707124010554089,-3.5216599188126385
LOC_Os05g45480,5.5,0.0,0.15384615384615385,-2.700439718141092
LOC_Os05g45610,6.5,0.0,0.13333333333333333,-2.9068905956085187
LOC_Os05g45740,6.9,0.8,0.22784810126582278,-2.1338557467347905
LOC_Os05g45930,28.7,1.1,0.07070707070707072,-3.8220016980220053
LOC_Os05g46200,11.1,1.4,0.19834710743801653,-2.333900736553438
LOC_Os05g46270,7.0,0.8,0.225,-2.15200309344505
LOC_Os05g46290,9.2,0.3,0.12745098039215688,-2.9719856238304034
LOC_Os05g46430,33.0,5.3,0.18529411764705883,-2.4321110126377854
LOC_Os05g46450,13.4,1.5,0.1736111111111111,-2.526068811667588
LOC_Os05g46520,20.4,2.0,0.14018691588785048,-2.8345763907926282
LOC_Os05g46550,15.3,0.0,0.06134969325153374,-4.026800059343715
LOC_Os05g46560,49.8,5.9,0.13582677165354332,-2.880160229993997
LOC_Os05g46580,37.9,3.7,0.12082262210796917,-3.0490374933085542
LOC_Os05g46610,16.7,0.0,0.05649717514124294,-4.145677455195635
LOC_Os05g46770,7.2,0.4,0.17073170731707318,-2.5501970825604796
LOC_Os05g46830,5.5,0.0,0.15384615384615385,-2.700439718141092
LOC_Os05g46920,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os05g46954,16.8,1.1,0.11797752808988764,-3.0834160081876374
LOC_Os05g47442,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os05g47540,26.6,0.4,0.05072463768115942,-4.301169534720565
LOC_Os05g47545,28.5,0.0,0.03389830508474576,-4.882643049361842
LOC_Os05g47640,37.0,6.4,0.19473684210526318,-2.3604022427019977
LOC_Os05g47700,250.4,0.0,0.003977724741447892,-7.973840839533145
LOC_Os05g47780,27.0,2.1,0.11071428571428572,-3.175086706558091
LOC_Os05g47790,14.4,1.4,0.15584415584415584,-2.6818240399737454
LOC_Os05g47850,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os05g47860,6.0,0.0,0.14285714285714285,-2.807354922057604
LOC_Os05g47940,44.8,0.0,0.02183406113537118,-5.517275693209581
LOC_Os05g48020,24.3,3.2,0.16600790513833993,-2.5906761519155497
LOC_Os05g48050,12.5,0.9,0.14074074074074072,-2.8288880836072456
LOC_Os05g48150,16.2,2.1,0.1802325581395349,-2.4720684443152225
LOC_Os05g48210,73.7,3.7,0.06291834002677377,-3.9903755811115995
LOC_Os05g48220,11.0,1.5,0.20833333333333334,-2.263034405833794
LOC_Os05g48270,19.0,0.5,0.075,-3.736965594166206
LOC_Os05g48290,17.4,0.7,0.0923913043478261,-3.4360991148066735
LOC_Os05g48320,18.1,3.1,0.21465968586387432,-2.2198768234176653
LOC_Os05g48330,17.5,0.9,0.1027027027027027,-3.2834539470727266
LOC_Os05g48360,7.0,0.0,0.125,-3.0
LOC_Os05g48370,17.3,1.7,0.14754098360655737,-2.760812336120574
LOC_Os05g48390,72.4,17.1,0.24659400544959129,-2.0197903657600076
LOC_Os05g48520,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os05g48510,9.7,0.7,0.15887850467289721,-2.6540041451508074
LOC_Os05g48580,3.8,0.0,0.20833333333333334,-2.263034405833794
LOC_Os05g48630,30.6,3.0,0.12658227848101264,-2.981852653289741
LOC_Os05g48730,33.2,0.0,0.029239766081871343,-5.095924419998536
LOC_Os05g48740,36.9,3.4,0.11609498680738788,-3.106622419533794
LOC_Os05g48750,8.8,1.0,0.2040816326530612,-2.292781749227846
LOC_Os05g48840,20.5,1.7,0.12558139534883722,-2.9933053474259914
LOC_Os05g48850,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os05g48870,5.9,0.6,0.2318840579710145,-2.108524456778169
LOC_Os05g48890,110.0,0.0,0.009009009009009009,-6.794415866350106
LOC_Os05g48900,217.8,11.6,0.05758683729433272,-4.118117099292641
LOC_Os05g49030,55.1,8.1,0.1622103386809269,-2.6240623204100966
LOC_Os05g49050,13.6,1.5,0.17123287671232876,-2.545968369105293
LOC_Os05g49140,36.0,5.8,0.18378378378378377,-2.4439186192659728
LOC_Os05g49150,79.8,14.4,0.1905940594059406,-2.391424942056893
LOC_Os05g49230,26.8,2.1,0.11151079136690648,-3.1647447623366323
LOC_Os05g49350,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os05g49610,8.7,0.0,0.10309278350515465,-3.277984747299765
LOC_Os05g49670,13.7,0.0,0.06802721088435375,-3.877744249949002
LOC_Os05g49680,6.7,0.8,0.23376623376623376,-2.096861539252589
LOC_Os05g49800,45.3,6.2,0.1555075593952484,-2.6849433818179236
LOC_Os05g49860,59.6,2.0,0.0495049504950495,-4.336283387864433
LOC_Os05g50080,4.0,0.0,0.2,-2.321928094887362
LOC_Os05g50220,13.6,2.3,0.22602739726027396,-2.1454304395215638
LOC_Os05g50260,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os05g50280,9.0,1.3,0.22999999999999998,-2.1202942337177118
LOC_Os05g50310,3.8,0.0,0.20833333333333334,-2.263034405833794
LOC_Os05g50320,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os05g50340,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os05g50360,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os05g50460,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os05g50550,8.1,0.0,0.10989010989010989,-3.1858665453113337
LOC_Os05g50654,6.2,0.0,0.1388888888888889,-2.84799690655495
LOC_Os05g50750,41.6,5.8,0.1596244131455399,-2.6472467789754988
LOC_Os05g50990,18.8,1.5,0.12626262626262627,-2.9855004303048847
LOC_Os05g51070,13.0,1.5,0.17857142857142858,-2.4854268271702415
LOC_Os05g51160,47.6,3.4,0.09053497942386832,-3.4653808849684835
LOC_Os05g51180,105.6,14.5,0.1454033771106942,-2.781867317484938
LOC_Os05g51440,8.8,0.0,0.1020408163265306,-3.292781749227846
LOC_Os05g51480,19.9,3.8,0.22966507177033493,-2.1223966313597264
LOC_Os05g51500,54.7,11.4,0.22262118491921004,-2.1673372069531567
LOC_Os05g51570,35.8,0.0,0.027173913043478264,-5.20163386116965
LOC_Os05g51620,3.8,0.0,0.20833333333333334,-2.263034405833794
LOC_Os05g51700,49.6,8.9,0.1956521739130435,-2.3536369546147005
LOC_Os05g51830,41.6,1.6,0.06103286384976526,-4.034269902084746
LOC_Os05g51850,38.9,2.8,0.09523809523809523,-3.3923174227787602
LOC_Os06g01210,33.9,7.5,0.24355300859598855,-2.0376922900719503
LOC_Os06g01230,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os06g01370,12.1,2.0,0.22900763358778625,-2.126532405928932
LOC_Os06g01440,14.3,0.6,0.10457516339869281,-3.2573878426926517
LOC_Os06g01490,12.4,0.7,0.12686567164179105,-2.978626349207433
LOC_Os06g01500,64.1,4.7,0.08755760368663595,-3.513623719000894
LOC_Os06g01650,16.8,3.3,0.24157303370786515,-2.0494686762642997
LOC_Os06g01660,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os06g01760,100.9,10.2,0.10991167811579979,-3.1855834141082098
LOC_Os06g01850,6.7,0.0,0.12987012987012986,-2.9448584458075393
LOC_Os06g01840,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os06g01920,30.8,0.0,0.031446540880503145,-4.990954860396993
LOC_Os06g01960,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os06g02028,8.4,0.0,0.10638297872340426,-3.232660756790275
LOC_Os06g02120,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os06g02210,38.7,4.9,0.1486146095717884,-2.7503521477811166
LOC_Os06g02220,43.1,1.6,0.05895691609977324,-4.084195127416429
LOC_Os06g02370,71.7,1.1,0.02888583218707015,-5.113494131140834
LOC_Os06g02420,6.3,0.7,0.2328767123287671,-2.102361717629678
LOC_Os06g02480,13.7,1.5,0.17006802721088435,-2.5558161550616396
LOC_Os06g02500,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os06g02510,50.5,7.9,0.17281553398058253,-2.532695191104183
LOC_Os06g02530,13.4,0.0,0.06944444444444445,-3.84799690655495
LOC_Os06g02600,17.4,2.6,0.1956521739130435,-2.3536369546147005
LOC_Os06g03640,67.8,12.2,0.19186046511627908,-2.3818706353436445
LOC_Os06g03710,9.7,0.0,0.09345794392523366,-3.4195388915137843
LOC_Os06g03760,28.4,5.1,0.20748299319727892,-2.268935007273478
LOC_Os06g03820,10.6,0.0,0.08620689655172414,-3.5360529002402097
LOC_Os06g03830,5.2,0.5,0.24193548387096772,-2.0473057147783567
LOC_Os06g03920,5.1,0.0,0.1639344262295082,-2.6088092426755236
LOC_Os06g03930,12.6,2.1,0.22794117647058826,-2.133266530863464
LOC_Os06g04010,5.2,0.4,0.2258064516129032,-2.146841388329271
LOC_Os06g04090,11.7,0.9,0.14960629921259844,-2.7407571733285803
LOC_Os06g04140,5.5,0.0,0.15384615384615385,-2.700439718141092
LOC_Os06g04169,4.0,0.0,0.2,-2.321928094887362
LOC_Os06g04290,35.1,5.7,0.18559556786703602,-2.4297658364293984
LOC_Os06g04530,7.3,0.4,0.1686746987951807,-2.567684509289321
LOC_Os06g04650,16.8,3.0,0.2247191011235955,-2.1538053360790355
LOC_Os06g04660,15.3,0.4,0.08588957055214723,-3.5413732321734734
LOC_Os06g04780,11.6,1.7,0.2142857142857143,-2.2223924213364477
LOC_Os06g04820,4.5,0.3,0.23636363636363636,-2.0809199953835673
LOC_Os06g04850,10.2,0.0,0.08928571428571429,-3.4854268271702415
LOC_Os06g05070,21.0,3.5,0.20454545454545456,-2.2895066171949847
LOC_Os06g05080,11.9,1.6,0.20155038759689922,-2.310787537282162
LOC_Os06g05090,9.1,0.0,0.09900990099009901,-3.3362833878644325
LOC_Os06g05180,18.4,1.8,0.1443298969072165,-2.7925579201295236
LOC_Os06g05480,11.9,0.0,0.07751937984496124,-3.689299160535892
LOC_Os06g05600,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os06g05690,14.7,1.3,0.1464968152866242,-2.771058792834614
LOC_Os06g05740,12.5,2.0,0.2222222222222222,-2.1699250014423126
LOC_Os06g05860,14.1,2.0,0.19867549668874174,-2.3315141437165603
LOC_Os06g05960,19.1,0.0,0.04975124378109452,-4.329123596291566
LOC_Os06g05990,8.3,1.0,0.2150537634408602,-2.2172307162206693
LOC_Os06g06000,7.8,0.6,0.18181818181818182,-2.4594316186372973
LOC_Os06g06160,58.3,11.8,0.21585160202360879,-2.2118882945460037
LOC_Os06g06210,5.8,0.6,0.23529411764705885,-2.087462841250339
LOC_Os06g06250,52.5,7.8,0.16448598130841122,-2.603963462651212
LOC_Os06g06420,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os06g06460,9.7,0.0,0.09345794392523366,-3.4195388915137843
LOC_Os06g06510,12.9,0.0,0.07194244604316546,-3.797012977836145
LOC_Os06g06760,8.1,0.8,0.19780219780219782,-2.3378696387563838
LOC_Os06g06780,31.5,2.4,0.10461538461538461,-3.2568330666654774
LOC_Os06g06790,15.4,2.8,0.23170731707317074,-2.109624491174498
LOC_Os06g07120,5.8,0.6,0.23529411764705885,-2.087462841250339
LOC_Os06g07210,8.2,1.0,0.2173913043478261,-2.2016338611696504
LOC_Os06g07630,12.3,1.4,0.18045112781954886,-2.4703199347800333
LOC_Os06g08080,94.3,4.0,0.05246589716684155,-4.252476214135217
LOC_Os06g08110,6.8,0.0,0.12820512820512822,-2.9634741239748856
LOC_Os06g08120,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os06g08180,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os06g08190,6.4,0.0,0.13513513513513511,-2.8875252707415875
LOC_Os06g08240,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os06g08250,4.3,0.0,0.18867924528301888,-2.4059923596758366
LOC_Os06g08320,164.8,38.8,0.24004825090470444,-2.0586036709521016
LOC_Os06g08500,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os06g08600,7.8,0.0,0.11363636363636363,-3.137503523749935
LOC_Os06g08720,10.3,1.5,0.22123893805309733,-2.176322772640463
LOC_Os06g08790,4.7,0.4,0.24561403508771928,-2.0255350921071376
LOC_Os06g08820,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os06g08884,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os06g09020,19.3,2.4,0.16748768472906403,-2.577873075934837
LOC_Os06g09130,4.7,0.4,0.24561403508771928,-2.0255350921071376
LOC_Os06g09340,7.9,0.0,0.11235955056179775,-3.1538053360790355
LOC_Os06g09350,39.9,8.2,0.22493887530562345,-2.152395076884736
LOC_Os06g09630,27.8,0.0,0.034722222222222224,-4.8479969065549495
LOC_Os06g09660,10.3,1.1,0.18584070796460175,-2.4278615396364276
LOC_Os06g09870,63.3,0.0,0.015552099533437015,-6.006746832440585
LOC_Os06g09910,8.5,0.6,0.16842105263157894,-2.569855608330948
LOC_Os06g09920,8.1,0.0,0.10989010989010989,-3.1858665453113337
LOC_Os06g09940,10.5,0.0,0.08695652173913043,-3.523561956057013
LOC_Os06g10109,21.7,2.8,0.16740088105726872,-2.5786209738473294
LOC_Os06g10130,19.3,1.6,0.12807881773399016,-2.964896199044084
LOC_Os06g10170,6.2,0.4,0.19444444444444442,-2.3625700793847084
LOC_Os06g10420,8.9,0.0,0.10101010101010101,-3.3074285251922473
LOC_Os06g10530,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os06g10570,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os06g10610,4.0,0.0,0.2,-2.321928094887362
LOC_Os06g10770,14.1,2.1,0.20529801324503313,-2.2842084289382036
LOC_Os06g10790,8.8,0.7,0.173469387755102,-2.5272470028648693
LOC_Os06g10870,17.5,0.0,0.05405405405405406,-4.20945336562895
LOC_Os06g10930,16.6,0.6,0.09090909090909091,-3.4594316186372973
LOC_Os06g11060,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os06g11190,6.6,0.5,0.19736842105263158,-2.341036917835067
LOC_Os06g11320,9.5,0.6,0.1523809523809524,-2.7142455176661224
LOC_Os06g11490,51.8,5.6,0.125,-3.0
LOC_Os06g11510,10.3,0.0,0.08849557522123894,-3.498250867527825
LOC_Os06g11660,16.9,1.2,0.12290502793296092,-3.024384158626959
LOC_Os06g11700,15.1,0.0,0.06211180124223602,-4.008988783227255
LOC_Os06g11760,7.0,0.0,0.125,-3.0
LOC_Os06g11790,10.1,1.6,0.23423423423423426,-2.0939761482090136
LOC_Os06g11812,62.1,11.0,0.1901743264659271,-2.3946055993740303
LOC_Os06g11800,61.3,10.3,0.18138041733547353,-2.462909390608814
LOC_Os06g11990,49.6,1.3,0.04545454545454545,-4.459431618637297
LOC_Os06g12120,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os06g12129,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os06g12180,8.6,0.0,0.10416666666666667,-3.263034405833794
LOC_Os06g12220,9.6,0.9,0.1792452830188679,-2.479992941119614
LOC_Os06g12230,6.8,0.0,0.12820512820512822,-2.9634741239748856
LOC_Os06g12280,16.0,1.6,0.15294117647058825,-2.7089512179966095
LOC_Os06g12310,29.4,0.0,0.03289473684210526,-4.9259994185562235
LOC_Os06g12380,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os06g12600,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os06g12610,31.2,5.2,0.19254658385093165,-2.376720567727742
LOC_Os06g12660,20.9,0.0,0.04566210045662101,-4.452858964713811
LOC_Os06g12680,31.4,4.5,0.1697530864197531,-2.5584902893599653
LOC_Os06g12820,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os06g12882,7.6,0.6,0.186046511627907,-2.426264754702098
LOC_Os06g12990,16.0,0.0,0.058823529411764705,-4.087462841250339
LOC_Os06g13060,10.0,0.8,0.16363636363636364,-2.6114347120823473
LOC_Os06g13120,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os06g13560,42.3,0.0,0.023094688221709007,-5.436295119839363
LOC_Os06g13650,13.0,2.4,0.24285714285714285,-2.0418201756946273
LOC_Os06g13810,41.7,2.7,0.08665105386416862,-3.5286388939915407
LOC_Os06g14060,12.0,1.0,0.15384615384615385,-2.700439718141092
LOC_Os06g14080,19.1,2.0,0.14925373134328357,-2.7441610955704103
LOC_Os06g14280,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os06g14370,27.5,0.5,0.05263157894736842,-4.247927513443585
LOC_Os06g14460,11.2,0.8,0.1475409836065574,-2.7608123361205736
LOC_Os06g14620,14.7,2.0,0.1910828025477707,-2.3877301532831083
LOC_Os06g14630,9.7,0.0,0.09345794392523366,-3.4195388915137843
LOC_Os06g15400,14.8,1.2,0.13924050632911392,-2.844349129539806
LOC_Os06g15620,29.9,5.7,0.2168284789644013,-2.205373837446602
LOC_Os06g15779,9.8,0.7,0.15740740740740738,-2.667424660913129
LOC_Os06g16050,28.7,3.6,0.15488215488215487,-2.690757164743753
LOC_Os06g16060,8.1,0.0,0.10989010989010989,-3.1858665453113337
LOC_Os06g16190,8.0,0.0,0.1111111111111111,-3.1699250014423126
LOC_Os06g16260,10.6,0.6,0.13793103448275862,-2.8579809951275723
LOC_Os06g16290,13.4,1.5,0.1736111111111111,-2.526068811667588
LOC_Os06g16350,15.4,0.0,0.06097560975609757,-4.035623909730721
LOC_Os06g17260,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os06g17490,15.3,0.6,0.09815950920245399,-3.3487281542310776
LOC_Os06g17870,22.5,4.3,0.225531914893617,-2.1485964920018006
LOC_Os06g17890,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os06g17950,6.4,0.3,0.17567567567567569,-2.5090136474878575
LOC_Os06g18010,6.7,0.0,0.12987012987012986,-2.9448584458075393
LOC_Os06g18020,21.6,2.2,0.1415929203539823,-2.820178962415188
LOC_Os06g18830,7.3,0.9,0.22891566265060237,-2.1271119179033393
LOC_Os06g18850,6.9,0.6,0.20253164556962025,-2.303780748177103
LOC_Os06g18880,9.9,0.6,0.14678899082568808,-2.7681843247769264
LOC_Os06g18900,25.5,3.5,0.16981132075471697,-2.557995453120887
LOC_Os06g18910,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os06g18960,36.0,1.2,0.05945945945945946,-4.0719498418790145
LOC_Os06g19180,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os06g19260,15.5,2.2,0.19393939393939394,-2.3663222142458156
LOC_Os06g19370,41.9,5.5,0.15151515151515152,-2.722466024471091
LOC_Os06g19480,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os06g19640,6.1,0.5,0.21126760563380284,-2.2428565238961635
LOC_Os06g19980,7.4,0.8,0.21428571428571427,-2.222392421336448
LOC_Os06g20040,6.6,0.0,0.13157894736842105,-2.925999418556223
LOC_Os06g20090,8.7,0.9,0.1958762886597938,-2.351985328743542
LOC_Os06g20370,25.5,1.5,0.09433962264150944,-3.4059923596758366
LOC_Os06g21369,5.8,0.0,0.14705882352941177,-2.765534746362977
LOC_Os06g21480,20.4,4.0,0.23364485981308414,-2.097610796626422
LOC_Os06g21530,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os06g21580,11.9,0.8,0.13953488372093023,-2.841302253980942
LOC_Os06g21590,74.6,0.0,0.013227513227513229,-6.24031432933371
LOC_Os06g22050,30.2,1.4,0.07692307692307693,-3.700439718141092
LOC_Os06g22060,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os06g22070,9.6,0.6,0.15094339622641512,-2.7279204545631988
LOC_Os06g22150,13.4,0.0,0.06944444444444445,-3.84799690655495
LOC_Os06g22330,5.6,0.4,0.21212121212121213,-2.237039197300849
LOC_Os06g22600,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os06g22690,6.8,0.7,0.21794871794871795,-2.1979393776119087
LOC_Os06g22870,45.9,5.9,0.1471215351812367,-2.7649196557372075
LOC_Os06g22960,252.9,49.4,0.19850334777471446,-2.332764756147589
LOC_Os06g24190,28.6,2.1,0.10472972972972973,-3.2552570552420748
LOC_Os06g24540,25.0,0.9,0.07307692307692307,-3.774440299584869
LOC_Os06g27590,17.8,1.9,0.15425531914893617,-2.6966078565500653
LOC_Os06g27660,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os06g27800,8.4,0.8,0.19148936170212766,-2.384663850235325
LOC_Os06g27980,6.0,0.0,0.14285714285714285,-2.807354922057604
LOC_Os06g28000,7.1,0.7,0.20987654320987656,-2.252387161634285
LOC_Os06g28144,12.4,1.5,0.18656716417910446,-2.4222330006830477
LOC_Os06g28550,3.8,0.0,0.20833333333333334,-2.263034405833794
LOC_Os06g28639,9.4,0.0,0.09615384615384615,-3.37851162325373
LOC_Os06g28670,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os06g28950,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os06g29180,126.2,16.8,0.139937106918239,-2.8371495243179576
LOC_Os06g29430,13.8,1.4,0.16216216216216214,-2.6244908649077936
LOC_Os06g30130,14.1,2.1,0.20529801324503313,-2.2842084289382036
LOC_Os06g30250,7.5,0.0,0.11764705882352941,-3.0874628412503395
LOC_Os06g30370,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os06g30500,16.9,0.0,0.0558659217877095,-4.161887682376894
LOC_Os06g30730,14.5,0.6,0.1032258064516129,-3.2761244052742375
LOC_Os06g30950,6.4,0.7,0.22972972972972971,-2.1219905243786106
LOC_Os06g32590,6.3,0.0,0.136986301369863,-2.867896463992655
LOC_Os06g32650,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os06g33520,7.1,0.4,0.1728395061728395,-2.5324950808270206
LOC_Os06g33710,14.8,0.9,0.12025316455696201,-3.0558532347335174
LOC_Os06g34040,7.0,0.6,0.2,-2.321928094887362
LOC_Os06g34120,23.3,4.9,0.24279835390946503,-2.0421694542439397
LOC_Os06g34180,118.8,9.4,0.08681135225375626,-3.5259724746476935
LOC_Os06g34330,48.0,5.8,0.13877551020408163,-2.849175097752231
LOC_Os06g34690,19.7,3.2,0.2028985507246377,-2.301169534720565
LOC_Os06g34730,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os06g34840,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os06g36050,10.9,0.9,0.15966386554621848,-2.646890249864358
LOC_Os06g36070,26.6,5.7,0.2427536231884058,-2.0424352663203966
LOC_Os06g36160,20.8,4.1,0.23394495412844035,-2.095758982805431
LOC_Os06g36400,7.6,1.0,0.23255813953488372,-2.1043366598147357
LOC_Os06g36700,52.7,4.0,0.0931098696461825,-3.424922088210688
LOC_Os06g36810,8.3,0.0,0.1075268817204301,-3.2172307162206693
LOC_Os06g36910,5.7,0.0,0.14925373134328357,-2.7441610955704103
LOC_Os06g37070,11.8,1.6,0.203125,-2.299560281858908
LOC_Os06g37150,13.9,2.7,0.2483221476510067,-2.009715154833212
LOC_Os06g37440,40.7,4.6,0.13429256594724218,-2.89654865138706
LOC_Os06g37560,35.6,3.5,0.12295081967213115,-3.023846741954368
LOC_Os06g37590,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os06g37600,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os06g37640,7.9,0.9,0.21348314606741572,-2.2278059175228124
LOC_Os06g37750,27.6,2.4,0.11888111888111887,-3.0724084955280504
LOC_Os06g38480,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os06g38580,116.7,0.0,0.008496176720475786,-6.878970510151082
LOC_Os06g38594,7.0,0.0,0.125,-3.0
LOC_Os06g38590,5.2,0.4,0.2258064516129032,-2.146841388329271
LOC_Os06g38750,37.1,5.1,0.1601049868766404,-2.6429098499304358
LOC_Os06g38764,33.1,4.7,0.16715542521994134,-2.580737914859431
LOC_Os06g38960,22.4,1.0,0.08547008547008547,-3.548436624696042
LOC_Os06g38990,18.1,1.6,0.13612565445026178,-2.8769891098946565
LOC_Os06g39410,11.5,0.0,0.08,-3.643856189774725
LOC_Os06g40190,19.5,3.1,0.19999999999999998,-2.3219280948873626
