mRNA	CKR
LOC_Os07g42160	4.8
LOC_Os07g42170	79.1
LOC_Os07g42180	5.8
LOC_Os07g42190	0
LOC_Os07g42200	13.5
LOC_Os07g42210	0
LOC_Os07g42220	34.9
LOC_Os07g42234	0
LOC_Os07g42260	2.8
LOC_Os07g42250	2.9
LOC_Os07g42270	0
LOC_Os07g42280	3.2
LOC_Os07g42290	0.3
LOC_Os07g42300	48.6
LOC_Os07g42310	9.3
LOC_Os07g42324	3.4
LOC_Os07g42340	0
LOC_Os07g42354	2.8
LOC_Os07g42370	95
LOC_Os07g42380	8.6
LOC_Os07g42390	0
LOC_Os07g42395	7
LOC_Os07g42400	6.8
LOC_Os07g42410	12.6
LOC_Os07g42420	6.6
LOC_Os07g42430	0
LOC_Os07g42450	78.3
LOC_Os07g42440	15.8
LOC_Os07g42460	0
LOC_Os07g42470	0
LOC_Os07g42490	0.3
LOC_Os07g42500	15.2
LOC_Os07g42510	104.4
LOC_Os07g42520	30.7
LOC_Os07g42530	0
LOC_Os07g42540	0
LOC_Os07g42550	0
LOC_Os07g42560	0
LOC_Os07g42570	0
LOC_Os07g42580	2.9
LOC_Os07g42590	5.9
LOC_Os07g42600	13.6
LOC_Os07g42610	5.7
LOC_Os07g42620	0.2
LOC_Os07g42626	1.5
LOC_Os07g42632	11.9
LOC_Os07g42640	14.1
LOC_Os07g42650	5.7
LOC_Os07g42660	16.4
LOC_Os07g42670	0
LOC_Os07g42680	0
LOC_Os07g42690	0
LOC_Os07g42700	5.7
LOC_Os07g42714	9.4
LOC_Os07g42730	1.4
LOC_Os07g42740	12.7
LOC_Os07g42750	2.2
LOC_Os07g42760	9.5
LOC_Os07g42770	7.5
LOC_Os07g42780	0
LOC_Os07g42790	0
LOC_Os07g42800	14.9
LOC_Os07g42810	11.3
LOC_Os07g42820	10.8
LOC_Os07g42826	10.2
LOC_Os07g42828	0
LOC_Os07g42834	0.1
LOC_Os07g42850	0
LOC_Os07g42860	1.3
LOC_Os07g42869	0
LOC_Os07g42880	7.6
LOC_Os07g42885	2
LOC_Os07g42890	26
LOC_Os07g42895	1.8
LOC_Os07g42900	9.7
LOC_Os07g42910	0.3
LOC_Os07g42924	1.9
LOC_Os07g42940	27.5
LOC_Os07g42950	93.6
LOC_Os07g42960	198.3
LOC_Os07g42970	0.4
LOC_Os07g42980	0
LOC_Os07g42994	2.4
LOC_Os07g43010	10.7
LOC_Os07g43020	22.1
LOC_Os07g43030	18.1
LOC_Os07g43040	3.2
LOC_Os07g43050	8.8
LOC_Os07g43060	9.2
LOC_Os07g43070	35.2
LOC_Os07g43080	0
LOC_Os07g43090	0
LOC_Os07g43100	0
LOC_Os07g43110	0
LOC_Os07g43120	0.2
LOC_Os07g43130	4.8
LOC_Os07g43140	4.4
LOC_Os07g43150	0
LOC_Os07g43160	1
LOC_Os07g43170	9.8
LOC_Os07g43180	0
LOC_Os07g43190	0
LOC_Os07g43200	0
LOC_Os07g43210	0
LOC_Os07g43220	0
LOC_Os07g43230	0
LOC_Os07g43240	3.4
LOC_Os07g43250	0
LOC_Os07g43260	0
LOC_Os07g43270	0
LOC_Os07g43290	10.6
LOC_Os07g43300	0
LOC_Os07g43310	20.9
LOC_Os07g43316	1.2
LOC_Os07g43322	6.4
LOC_Os07g43330	8.7
LOC_Os07g43340	0
LOC_Os07g43350	29.3
LOC_Os07g43360	6.3
LOC_Os07g43370	0
LOC_Os07g43380	6.1
LOC_Os07g43390	4.2
LOC_Os07g43400	0
LOC_Os07g43410	0
LOC_Os07g43420	5.3
LOC_Os07g43430	5
LOC_Os07g43440	1.8
LOC_Os07g43450	17
LOC_Os07g43460	5.4
LOC_Os07g43470	7.8
LOC_Os07g43480	0
LOC_Os07g43490	0
LOC_Os07g43500	0
LOC_Os07g43510	3.6
LOC_Os07g43530	5.2
LOC_Os07g43540	2.8
LOC_Os07g43560	0
LOC_Os07g43570	0
LOC_Os07g43580	0
LOC_Os07g43590	0
LOC_Os07g43600	0
LOC_Os07g43604	0
LOC_Os07g43610	0
LOC_Os07g43630	0
LOC_Os07g43640	0
LOC_Os07g43650	0
LOC_Os07g43660	0
LOC_Os07g43670	104.4
LOC_Os07g43690	0
LOC_Os07g43700	0.4
LOC_Os07g43710	10.3
LOC_Os07g43720	5.4
LOC_Os07g43730	45.1
LOC_Os07g43740	0
LOC_Os07g43750	0
LOC_Os07g43760	0
LOC_Os07g43770	11.1
LOC_Os07g43780	0
LOC_Os07g43790	0
LOC_Os07g43800	88.5
LOC_Os07g43810	4.4
LOC_Os07g43820	0
LOC_Os07g43830	0
LOC_Os07g43840	0
LOC_Os07g43850	0
LOC_Os07g43860	0
LOC_Os07g43870	5.6
LOC_Os07g43890	20.9
LOC_Os07g43900	22
LOC_Os07g43910	0
LOC_Os07g43925	2.5
LOC_Os07g43940	8.3
LOC_Os07g43950	2.6
LOC_Os07g43960	0
LOC_Os07g43970	4.3
LOC_Os07g43980	3.7
LOC_Os07g43990	64.9
LOC_Os07g44000	1.8
LOC_Os07g44004	4.2
LOC_Os07g44010	21.5
LOC_Os07g44020	0
LOC_Os07g44030	0
LOC_Os07g44040	4.1
LOC_Os07g44050	4.3
LOC_Os07g44060	62.2
LOC_Os07g44070	29.2
LOC_Os07g44080	0
LOC_Os07g44090	17.3
LOC_Os07g44100	2
LOC_Os07g44110	6.7
LOC_Os07g44120	0
LOC_Os07g44130	6.3
LOC_Os07g44140	120.1
LOC_Os07g44160	9.4
LOC_Os07g44170	1.6
LOC_Os07g44180	87.7
LOC_Os07g44190	67.5
LOC_Os07g44200	12.2
LOC_Os07g44210	1.2
LOC_Os07g44220	0
LOC_Os07g44230	4.2
LOC_Os07g44240	0
LOC_Os07g44250	9.4
LOC_Os07g44260	0
LOC_Os07g44280	23.2
LOC_Os07g44290	11
LOC_Os07g44299	0.5
LOC_Os07g44310	7.6
LOC_Os07g44320	8
LOC_Os07g44330	9.4
LOC_Os07g44340	0
LOC_Os07g44350	11.7
LOC_Os07g44360	0.6
LOC_Os07g44370	0.8
LOC_Os07g44380	0
LOC_Os07g44390	0
LOC_Os07g44400	4.6
LOC_Os07g44410	80.2
LOC_Os07g44420	0
LOC_Os07g44430	0
LOC_Os07g44440	45.5
LOC_Os07g44450	7
LOC_Os07g44460	32.6
LOC_Os07g44470	0
LOC_Os07g44480	4.1
LOC_Os07g44499	0
LOC_Os07g44520	0
LOC_Os07g44530	0
LOC_Os07g44540	0
LOC_Os07g44550	57.6
LOC_Os07g44560	0
LOC_Os07g44570	0
LOC_Os07g44580	0
LOC_Os07g44590	24.6
LOC_Os07g44600	0
LOC_Os07g44610	27.6
LOC_Os07g44620	17.1
LOC_Os07g44630	4.2
LOC_Os07g44640	7.4
LOC_Os07g44650	36.2
LOC_Os07g44660	11.9
LOC_Os07g44670	0
LOC_Os07g44680	1.3
LOC_Os07g44690	4.1
LOC_Os07g44700	1.4
LOC_Os07g44710	9.4
LOC_Os07g44730	2.1
LOC_Os07g44740	31.3
LOC_Os07g44744	8
LOC_Os07g44750	0
LOC_Os07g44760	0
LOC_Os07g44770	5.4
LOC_Os07g44780	24.8
LOC_Os07g44790	9.6
LOC_Os07g44800	5.4
LOC_Os07g44810	0
LOC_Os07g44820	25.9
LOC_Os07g44830	1.9
LOC_Os07g44840	5.6
LOC_Os07g44850	1.1
LOC_Os07g44860	5.5
LOC_Os07g44870	0
LOC_Os07g44880	0
LOC_Os07g44890	8.1
LOC_Os07g44900	1.6
LOC_Os07g44910	9.2
LOC_Os07g44920	1.6
LOC_Os07g44930	1
LOC_Os07g44940	7.3
LOC_Os07g44950	16.4
LOC_Os07g44960	1.6
LOC_Os07g44970	13.3
LOC_Os07g44980	0
LOC_Os07g44990	0
LOC_Os07g45000	3
LOC_Os07g45010	0
LOC_Os07g45020	0
LOC_Os07g45030	0
LOC_Os07g45039	0
LOC_Os07g45050	0
LOC_Os07g45060	42.2
LOC_Os07g45064	28.4
LOC_Os07g45070	20.1
LOC_Os07g45074	18.3
LOC_Os07g45080	63.7
LOC_Os07g45090	66.4
LOC_Os07g45100	8
LOC_Os07g45110	0
LOC_Os07g45120	1.6
LOC_Os07g45130	0
LOC_Os07g45140	0
LOC_Os07g45150	0
LOC_Os07g45160	7.2
LOC_Os07g45170	6
LOC_Os07g45180	0
LOC_Os07g45195	0.5
LOC_Os07g45210	0
LOC_Os07g45194	0.3
LOC_Os07g45250	0
LOC_Os07g45260	13
LOC_Os07g45269	0
LOC_Os07g45280	4.7
LOC_Os07g45290	6.2
LOC_Os07g45300	1.7
LOC_Os07g45310	48.8
LOC_Os07g45320	51.5
LOC_Os07g45330	5.2
LOC_Os07g45340	0
LOC_Os07g45350	9.2
LOC_Os07g45370	2.3
LOC_Os07g45360	4.8
LOC_Os07g45384	0.1
LOC_Os07g45400	13.9
LOC_Os07g45410	0
LOC_Os07g45420	0
LOC_Os07g45430	0
LOC_Os07g45439	0.9
LOC_Os07g45450	0
LOC_Os07g45460	0
LOC_Os07g45470	0
LOC_Os07g45480	0.5
LOC_Os07g45490	1.8
LOC_Os07g45510	0
LOC_Os07g45520	0
LOC_Os07g45530	0.2
LOC_Os07g45540	0
LOC_Os07g45550	1.3
LOC_Os07g45560	0
LOC_Os07g45570	20
LOC_Os07g45580	0
LOC_Os07g45590	0
LOC_Os07g45600	0
LOC_Os07g45610	0
LOC_Os07g45620	2.5
LOC_Os07g45630	0
LOC_Os07g45640	0
LOC_Os07g45650	0
LOC_Os07g45660	0
LOC_Os07g45670	0
LOC_Os07g45680	0
LOC_Os07g45690	0
LOC_Os07g45700	0
LOC_Os07g45710	0
LOC_Os07g45720	0
LOC_Os07g45730	0
LOC_Os07g45740	0
LOC_Os07g45750	0
LOC_Os07g45760	0
LOC_Os07g45770	0
LOC_Os07g45780	0.8
LOC_Os07g45790	3.4
LOC_Os07g45800	0
LOC_Os07g45810	0
LOC_Os07g45820	0
LOC_Os07g45830	0
LOC_Os07g45840	0
LOC_Os07g45850	0
LOC_Os07g45860	0
LOC_Os07g45870	0
LOC_Os07g45880	0
LOC_Os07g45890	0
LOC_Os07g45900	0
LOC_Os07g45910	0
LOC_Os07g45920	0
LOC_Os07g45930	0
LOC_Os07g45940	0
LOC_Os07g45950	0
LOC_Os07g45960	0
LOC_Os07g45970	0.1
LOC_Os07g45980	0
LOC_Os07g45990	0
LOC_Os07g46000	0
LOC_Os07g46010	0
LOC_Os07g46020	0
LOC_Os07g46030	3.1
LOC_Os07g46039	0.2
LOC_Os07g46050	0
LOC_Os07g46060	2.6
LOC_Os07g46070	0
LOC_Os07g46080	0.9
LOC_Os07g46090	0.4
LOC_Os07g46100	0
LOC_Os07g46110	0
LOC_Os07g46120	0
LOC_Os07g46130	0
LOC_Os07g46140	0
LOC_Os07g46150	0
LOC_Os07g46160	21.1
LOC_Os07g46170	5.7
LOC_Os07g46180	4.9
LOC_Os07g46190	0
LOC_Os07g46200	0
LOC_Os07g46210	0
LOC_Os07g46220	6.4
LOC_Os07g46230	0
LOC_Os07g46240	9.3
LOC_Os07g46250	0
LOC_Os07g46260	0
LOC_Os07g46270	0
LOC_Os07g46280	0.2
LOC_Os07g46290	1.1
LOC_Os07g46300	4
LOC_Os07g46310	0
LOC_Os07g46315	1.6
LOC_Os07g46320	0
LOC_Os07g46330	1.8
LOC_Os07g46340	2.9
LOC_Os07g46350	15.9
LOC_Os07g46360	0
LOC_Os07g46370	34
LOC_Os07g46380	19.2
LOC_Os07g46390	4.6
LOC_Os07g46400	1.8
LOC_Os07g46410	5
LOC_Os07g46420	2.8
LOC_Os07g46430	5.9
LOC_Os07g46440	19.5
LOC_Os07g46450	6.1
LOC_Os07g46460	22.6
LOC_Os07g46470	0.2
LOC_Os07g46480	8.3
LOC_Os07g46490	2
LOC_Os07g46500	4.2
LOC_Os07g46510	12.5
LOC_Os07g46520	5.1
LOC_Os07g46530	0
LOC_Os07g46540	4.7
LOC_Os07g46550	2.2
LOC_Os07g46555	4.2
LOC_Os07g46560	2.6
LOC_Os07g46570	15
LOC_Os07g46580	0
LOC_Os07g46584	3.4
LOC_Os07g46590	17.5
LOC_Os07g46600	2.5
LOC_Os07g46610	4.9
LOC_Os07g46620	2.8
LOC_Os07g46630	0.8
LOC_Os07g46640	3.6
LOC_Os07g46650	0
LOC_Os07g46660	18.7
LOC_Os07g46670	97.7
LOC_Os07g46680	0.7
LOC_Os07g46690	15
LOC_Os07g46700	3.3
LOC_Os07g46710	4.1
LOC_Os07g46730	12.1
LOC_Os07g46720	9.8
LOC_Os07g46740	0
LOC_Os07g46750	84.5
LOC_Os07g46760	7.3
LOC_Os07g46770	0.9
LOC_Os07g46780	0
LOC_Os07g46790	11.7
LOC_Os07g46800	5.4
LOC_Os07g46810	0.6
LOC_Os07g46820	0.3
LOC_Os07g46830	9.6
LOC_Os07g46840	2.4
LOC_Os07g46846	0
LOC_Os07g46852	82.2
LOC_Os07g46860	14.5
LOC_Os07g46870	6
LOC_Os07g46880	0
LOC_Os07g46890	0
LOC_Os07g46900	0
LOC_Os07g46910	31.8
LOC_Os07g46920	2.5
LOC_Os07g46930	0
LOC_Os07g46940	0
LOC_Os07g46950	0
LOC_Os07g46960	0
LOC_Os07g46970	0.4
LOC_Os07g46980	0
LOC_Os07g46990	41.7
LOC_Os07g47000	0
LOC_Os07g47010	0
LOC_Os07g47020	0
LOC_Os07g47030	6.7
LOC_Os07g47040	1.9
LOC_Os07g47050	0
LOC_Os07g47060	0
LOC_Os07g47070	1.6
LOC_Os07g47080	0
LOC_Os07g47090	2.2
LOC_Os07g47100	8.8
LOC_Os07g47110	3.7
LOC_Os07g47120	0
LOC_Os07g47130	0
LOC_Os07g47140	0
LOC_Os07g47150	8.9
LOC_Os07g47160	0
LOC_Os07g47170	0
LOC_Os07g47194	4.9
LOC_Os07g47180	19.8
LOC_Os07g47201	4.8
LOC_Os07g47210	6.1
LOC_Os07g47220	0
LOC_Os07g47230	0.3
LOC_Os07g47240	0
LOC_Os07g47250	0.7
LOC_Os07g47260	3.9
LOC_Os07g47270	6.7
LOC_Os07g47280	0
LOC_Os07g47284	2.8
LOC_Os07g47290	38.6
LOC_Os07g47300	1.6
LOC_Os07g47310	0.3
LOC_Os07g47320	0
LOC_Os07g47330	0
LOC_Os07g47340	9.5
LOC_Os07g47350	41.7
LOC_Os07g47360	16.9
LOC_Os07g47370	2.6
LOC_Os07g47380	1.6
LOC_Os07g47390	2.1
LOC_Os07g47400	5.9
LOC_Os07g47410	0
LOC_Os07g47420	10.5
LOC_Os07g47430	0
LOC_Os07g47440	0
LOC_Os07g47450	0
LOC_Os07g47460	7
LOC_Os07g47470	2.5
LOC_Os07g47480	25.2
LOC_Os07g47490	3.5
LOC_Os07g47500	10.7
LOC_Os07g47510	46.9
LOC_Os07g47520	1.7
LOC_Os07g47530	14.8
LOC_Os07g47540	12.7
LOC_Os07g47550	0.5
LOC_Os07g47560	0
LOC_Os07g47570	3.4
LOC_Os07g47580	37.8
LOC_Os07g47590	5.4
LOC_Os07g47610	0
LOC_Os07g47630	12.6
LOC_Os07g47620	8
LOC_Os07g47640	26.5
LOC_Os07g47650	3.8
LOC_Os07g47660	18
LOC_Os07g47670	14.4
LOC_Os07g47680	0
LOC_Os07g47690	0
LOC_Os07g47700	62.8
LOC_Os07g47710	56.5
LOC_Os07g47720	2.4
LOC_Os07g47730	0
LOC_Os07g47740	0
LOC_Os07g47750	44.3
LOC_Os07g47760	24.9
LOC_Os07g47770	5.7
LOC_Os07g47780	13.1
LOC_Os07g47790	0
LOC_Os07g47800	0
LOC_Os07g47810	0
LOC_Os07g47830	9.6
LOC_Os07g47820	22.1
LOC_Os07g47840	0
LOC_Os07g47850	0
LOC_Os07g47860	4.8
LOC_Os07g47870	0
LOC_Os07g47880	0
LOC_Os07g47890	0
LOC_Os07g47900	0
LOC_Os07g47910	0
LOC_Os07g47920	0
LOC_Os07g47930	0
LOC_Os07g47940	5.1
LOC_Os07g47950	0.2
LOC_Os07g47960	5.6
LOC_Os07g47970	20.9
LOC_Os07g47979	0
LOC_Os07g47990	108.5
LOC_Os07g48000	0
LOC_Os07g48010	5.3
LOC_Os07g48020	40.2
LOC_Os07g48030	22.7
LOC_Os07g48040	0
LOC_Os07g48050	0
LOC_Os07g48060	30.8
LOC_Os07g48070	0
LOC_Os07g48080	2.7
LOC_Os07g48090	47.1
LOC_Os07g48100	62.7
LOC_Os07g48110	0
LOC_Os07g48120	0
LOC_Os07g48130	14.1
LOC_Os07g48140	13.3
LOC_Os07g48150	4.6
LOC_Os07g48160	11
LOC_Os07g48170	0.1
LOC_Os07g48180	4.1
LOC_Os07g48190	3.4
LOC_Os07g48200	16
LOC_Os07g48210	0
LOC_Os07g48229	3.7
LOC_Os07g48244	29.7
LOC_Os07g48260	39.6
LOC_Os07g48270	4.7
LOC_Os07g48280	20.7
LOC_Os07g48300	14.9
LOC_Os07g48290	19.5
LOC_Os07g48310	12
LOC_Os07g48320	1.5
LOC_Os07g48330	0
LOC_Os07g48340	13.1
LOC_Os07g48350	15.4
LOC_Os07g48360	1
LOC_Os07g48370	3.6
LOC_Os07g48380	0
LOC_Os07g48390	30.3
LOC_Os07g48400	0
LOC_Os07g48410	43.9
LOC_Os07g48420	8.5
LOC_Os07g48430	30.3
LOC_Os07g48440	0
LOC_Os07g48450	15.3
LOC_Os07g48460	14.6
LOC_Os07g48470	0
LOC_Os07g48480	0
LOC_Os07g48490	186.8
LOC_Os07g48500	6.2
LOC_Os07g48510	55.6
LOC_Os07g48520	3.6
LOC_Os07g48540	11.4
LOC_Os07g48550	40.3
LOC_Os07g48560	1.3
LOC_Os07g48570	15.3
LOC_Os07g48580	0
LOC_Os07g48590	0
LOC_Os07g48596	0.8
LOC_Os07g48602	9.5
LOC_Os07g48610	3.1
LOC_Os07g48620	0
LOC_Os07g48630	93.1
LOC_Os07g48640	2.6
LOC_Os07g48650	0
LOC_Os07g48660	1.9
LOC_Os07g48670	0
LOC_Os07g48680	0
LOC_Os07g48700	1.6
LOC_Os07g48690	6.4
LOC_Os07g48710	9.4
LOC_Os07g48720	3.2
LOC_Os07g48730	19.7
LOC_Os07g48750	6.3
LOC_Os07g48760	0.8
LOC_Os07g48770	1.7
LOC_Os07g48780	52.9
LOC_Os07g48790	0
LOC_Os07g48800	0
LOC_Os07g48810	4.7
LOC_Os07g48820	28
LOC_Os07g48830	2.7
LOC_Os07g48850	2.4
LOC_Os07g48840	3.9
LOC_Os07g48860	0
LOC_Os07g48870	13
LOC_Os07g48880	3.8
LOC_Os07g48890	0.5
LOC_Os07g48900	2.2
LOC_Os07g48910	0
LOC_Os07g48920	6.8
LOC_Os07g48930	0
LOC_Os07g48940	0
LOC_Os07g48950	0
LOC_Os07g48960	7.4
LOC_Os07g48970	1.2
LOC_Os07g48980	7.7
LOC_Os07g48989	0
LOC_Os07g49000	3.1
LOC_Os07g49010	3.2
LOC_Os07g49020	6.3
LOC_Os07g49030	33.8
LOC_Os07g49040	7.6
LOC_Os07g49050	0
LOC_Os07g49060	0
LOC_Os07g49070	2.1
LOC_Os07g49080	17.6
LOC_Os07g49090	0.9
LOC_Os07g49100	0
LOC_Os07g49110	4.9
LOC_Os07g49114	56.2
LOC_Os07g49120	0
LOC_Os07g49130	0
LOC_Os07g49140	0.6
LOC_Os07g49150	41.1
LOC_Os07g49160	0
LOC_Os07g49170	0
LOC_Os07g49180	0
LOC_Os07g49190	0
LOC_Os07g49200	4.2
LOC_Os07g49210	2
LOC_Os07g49220	0
LOC_Os07g49230	6
LOC_Os07g49240	5.1
LOC_Os07g49250	0.8
LOC_Os07g49260	3.2
LOC_Os07g49280	27.2
LOC_Os07g49270	14.1
LOC_Os07g49290	0
LOC_Os07g49300	10.1
LOC_Os07g49310	0.9
LOC_Os07g49320	5.4
LOC_Os07g49330	82.7
LOC_Os07g49340	0
LOC_Os07g49350	0
LOC_Os07g49360	11.7
LOC_Os07g49370	0.8
LOC_Os07g49380	13.3
LOC_Os07g49390	5.7
LOC_Os07g49400	105.9
LOC_Os07g49410	3.3
LOC_Os07g49420	0
LOC_Os07g49430	0
LOC_Os07g49440	0
LOC_Os07g49460	5
LOC_Os07g49470	1.7
LOC_Os07g49480	19.9
LOC_Os07g49490	0
LOC_Os07g49500	0
LOC_Os07g49510	0.3
LOC_Os07g49520	38.1
LOC_Os07g49530	2.3
LOC_Os07g49540	3.3
LOC_Os08g01008	0
LOC_Os08g01010	0
LOC_Os08g01020	0
LOC_Os08g01030	0.9
LOC_Os08g01040	4.7
LOC_Os08g01054	9.6
LOC_Os08g01070	6.2
LOC_Os08g01080	4.7
LOC_Os08g01090	8.8
LOC_Os08g01100	29.2
LOC_Os08g01110	1.2
LOC_Os08g01130	8.9
LOC_Os08g01120	26.1
LOC_Os08g01140	3.9
LOC_Os08g01150	2.4
LOC_Os08g01160	10.4
LOC_Os08g01170	0
LOC_Os08g01180	17.6
LOC_Os08g01190	0.7
LOC_Os08g01200	0
LOC_Os08g01210	0
LOC_Os08g01220	25
LOC_Os08g01230	0
LOC_Os08g01240	8.1
LOC_Os08g01250	0
LOC_Os08g01260	17.4
LOC_Os08g01270	8.3
LOC_Os08g01274	4.2
LOC_Os08g01280	0
LOC_Os08g01300	3.1
LOC_Os08g01290	20.6
LOC_Os08g01310	13.4
LOC_Os08g01320	13.1
LOC_Os08g01330	1.6
LOC_Os08g01339	0
LOC_Os08g01350	11.7
LOC_Os08g01360	11.4
LOC_Os08g01370	0
LOC_Os08g01380	31.4
LOC_Os08g01390	19.5
LOC_Os08g01400	1.3
LOC_Os08g01410	7.9
LOC_Os08g01420	5.5
LOC_Os08g01430	4
LOC_Os08g01440	0
LOC_Os08g01450	0
LOC_Os08g01460	0
LOC_Os08g01470	0
LOC_Os08g01480	1.1
LOC_Os08g01490	0.3
LOC_Os08g01500	0
LOC_Os08g01510	0.9
LOC_Os08g01514	18.6
LOC_Os08g01520	0
LOC_Os08g01530	10.5
LOC_Os08g01540	0
LOC_Os08g01550	2.9
LOC_Os08g01560	0
LOC_Os08g01570	0
LOC_Os08g01580	0.6
LOC_Os08g01590	38.7
LOC_Os08g01600	3.6
LOC_Os08g01610	6.8
LOC_Os08g01620	16
LOC_Os08g01630	2.1
LOC_Os08g01640	1.3
LOC_Os08g01650	2.8
LOC_Os08g01660	4.2
LOC_Os08g01670	10.3
LOC_Os08g01690	12.7
LOC_Os08g01680	4.7
LOC_Os08g01700	0
LOC_Os08g01710	28.7
LOC_Os08g01720	0
LOC_Os08g01730	0
LOC_Os08g01740	8.9
LOC_Os08g01750	7.5
LOC_Os08g01760	59.3
LOC_Os08g01770	6.7
LOC_Os08g01780	0.6
LOC_Os08g01794	1.9
LOC_Os08g01810	0
LOC_Os08g01820	0
LOC_Os08g01830	24.3
LOC_Os08g01840	12
LOC_Os08g01850	14.6
LOC_Os08g01859	4.8
LOC_Os08g01870	0.6
LOC_Os08g01880	35.4
LOC_Os08g01890	28.9
LOC_Os08g01900	14.5
LOC_Os08g01910	0
LOC_Os08g01920	2.9
LOC_Os08g01930	32.4
LOC_Os08g01940	17.3
LOC_Os08g01950	10.7
LOC_Os08g01960	1
LOC_Os08g01970	0
LOC_Os08g01980	1.8
LOC_Os08g01990	1.5
LOC_Os08g02000	3
LOC_Os08g02010	0
LOC_Os08g02020	0.5
LOC_Os08g02030	0
LOC_Os08g02040	1.6
LOC_Os08g02050	27.2
LOC_Os08g02060	13.5
LOC_Os08g02070	20
LOC_Os08g02080	53
LOC_Os08g02094	0.1
LOC_Os08g02110	105.8
LOC_Os08g02120	162
LOC_Os08g02130	7.9
LOC_Os08g02140	3.6
LOC_Os08g02150	1.9
LOC_Os08g02160	0
LOC_Os08g02180	4
LOC_Os08g02190	2.3
LOC_Os08g02200	0
LOC_Os08g02204	0
LOC_Os08g02210	0.4
LOC_Os08g02220	5.7
LOC_Os08g02230	17.3
LOC_Os08g02240	0
LOC_Os08g02250	16.3
LOC_Os08g02260	0
LOC_Os08g02270	0
LOC_Os08g02280	0
LOC_Os08g02290	0
LOC_Os08g02300	4.7
LOC_Os08g02310	0
LOC_Os08g02320	1.9
LOC_Os08g02330	13.6
LOC_Os08g02340	100.7
LOC_Os08g02350	5.6
LOC_Os08g02354	1.5
LOC_Os08g02360	0.4
LOC_Os08g02370	7.9
LOC_Os08g02380	2.6
LOC_Os08g02390	1
LOC_Os08g02400	31.3
LOC_Os08g02410	61.5
LOC_Os08g02420	67.3
LOC_Os08g02430	0
LOC_Os08g02440	2.3
LOC_Os08g02460	3.2
LOC_Os08g02450	1.5
LOC_Os08g02470	0
LOC_Os08g02480	0
LOC_Os08g02490	33.4
LOC_Os08g02500	17.2
LOC_Os08g02509	0
LOC_Os08g02520	0
LOC_Os08g02530	0
LOC_Os08g02540	2.7
LOC_Os08g02550	4.5
LOC_Os08g02560	0
LOC_Os08g02570	0
LOC_Os08g02580	0
LOC_Os08g02590	0
LOC_Os08g02600	0
LOC_Os08g02610	0
LOC_Os08g02620	1
LOC_Os08g02630	9.1
LOC_Os08g02640	27.6
LOC_Os08g02650	0
LOC_Os08g02660	0
LOC_Os08g02670	13.5
LOC_Os08g02680	2.5
LOC_Os08g02690	37.7
LOC_Os08g02700	3
LOC_Os08g02710	0
LOC_Os08g02720	0
LOC_Os08g02730	0
LOC_Os08g02740	0
LOC_Os08g02750	0
LOC_Os08g02760	0
LOC_Os08g02770	0
LOC_Os08g02780	0
LOC_Os08g02790	0
LOC_Os08g02800	0
LOC_Os08g02810	0
LOC_Os08g02820	0
LOC_Os08g02830	0
LOC_Os08g02840	2.5
LOC_Os08g02850	44.6
LOC_Os08g02860	33.6
LOC_Os08g02870	0
LOC_Os08g02880	0
LOC_Os08g02890	0
LOC_Os08g02900	8.5
LOC_Os08g02904	7.3
LOC_Os08g02909	0
LOC_Os08g02920	0
LOC_Os08g02930	0
LOC_Os08g02939	0
LOC_Os08g02950	1
LOC_Os08g02960	0
LOC_Os08g02970	0
LOC_Os08g02980	0
LOC_Os08g02990	5.1
LOC_Os08g02996	20.8
LOC_Os08g03002	8.4
LOC_Os08g03010	0
LOC_Os08g03020	2.6
LOC_Os08g03030	0
LOC_Os08g03040	0
LOC_Os08g03050	0
LOC_Os08g03060	0
LOC_Os08g03070	1.5
LOC_Os08g03080	0
LOC_Os08g03090	0
LOC_Os08g03100	0
LOC_Os08g03110	0
LOC_Os08g03120	0
LOC_Os08g03130	0
LOC_Os08g03140	0
LOC_Os08g03150	0
LOC_Os08g03160	0
LOC_Os08g03170	0
LOC_Os08g03180	0.7
LOC_Os08g03190	0
LOC_Os08g03200	0
LOC_Os08g03210	0
LOC_Os08g03220	0
LOC_Os08g03230	0
LOC_Os08g03240	0.7
LOC_Os08g03250	0
LOC_Os08g03260	0
LOC_Os08g03270	0.8
LOC_Os08g03280	0
LOC_Os08g03290	58.9
LOC_Os08g03300	0
LOC_Os08g03310	2
LOC_Os08g03320	0
LOC_Os08g03330	0
LOC_Os08g03350	75.1
LOC_Os08g03360	9.8
LOC_Os08g03370	8.9
LOC_Os08g03380	9.3
LOC_Os08g03390	44.2
LOC_Os08g03400	1.6
LOC_Os08g03410	0
LOC_Os08g03420	0.6
LOC_Os08g03440	6.9
LOC_Os08g03430	6.3
LOC_Os08g03450	8
LOC_Os08g03460	0
LOC_Os08g03470	0
LOC_Os08g03480	0
LOC_Os08g03490	0
LOC_Os08g03500	0.8
LOC_Os08g03510	0
LOC_Os08g03520	142.6
LOC_Os08g03530	0
LOC_Os08g03540	1.6
LOC_Os08g03550	1.8
LOC_Os08g03560	4.8
LOC_Os08g03570	15.4
LOC_Os08g03579	95.3
LOC_Os08g03590	1.7
LOC_Os08g03600	10.5
LOC_Os08g03610	6.5
LOC_Os08g03620	0.2
